filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,35,"{""name"":""rect"",""x"":264,""y"":8,""width"":28,""height"":28}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,36,"{""name"":""rect"",""x"":167,""y"":62,""width"":31,""height"":38}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,37,"{""name"":""rect"",""x"":146,""y"":126,""width"":40,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,38,"{""name"":""rect"",""x"":376,""y"":141,""width"":47,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,39,"{""name"":""rect"",""x"":326,""y"":181,""width"":46,""height"":43}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,40,"{""name"":""rect"",""x"":276,""y"":261,""width"":38,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,41,"{""name"":""rect"",""x"":301,""y"":315,""width"":57,""height"":47}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,42,"{""name"":""rect"",""x"":363,""y"":261,""width"":37,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,43,"{""name"":""rect"",""x"":370,""y"":311,""width"":39,""height"":45}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,44,"{""name"":""rect"",""x"":414,""y"":369,""width"":38,""height"":41}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,45,"{""name"":""rect"",""x"":508,""y"":375,""width"":53,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,46,"{""name"":""rect"",""x"":549,""y"":304,""width"":24,""height"":27}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,47,"{""name"":""rect"",""x"":605,""y"":266,""width"":30,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,48,"{""name"":""rect"",""x"":786,""y"":287,""width"":30,""height"":42}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,49,"{""name"":""rect"",""x"":288,""y"":194,""width"":36,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,50,"{""name"":""rect"",""x"":395,""y"":44,""width"":38,""height"":30}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_5200_6200_region.jpg,202988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",52,51,"{""name"":""rect"",""x"":392,""y"":5,""width"":35,""height"":27}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,0,"{""name"":""rect"",""x"":636,""y"":365,""width"":56,""height"":47}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,1,"{""name"":""rect"",""x"":562,""y"":325,""width"":42,""height"":43}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,2,"{""name"":""rect"",""x"":460,""y"":243,""width"":38,""height"":37}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,3,"{""name"":""rect"",""x"":479,""y"":202,""width"":32,""height"":32}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,4,"{""name"":""rect"",""x"":499,""y"":54,""width"":52,""height"":71}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,5,"{""name"":""rect"",""x"":607,""y"":192,""width"":17,""height"":18}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,6,"{""name"":""rect"",""x"":449,""y"":334,""width"":36,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,7,"{""name"":""rect"",""x"":373,""y"":320,""width"":38,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,8,"{""name"":""rect"",""x"":357,""y"":276,""width"":41,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,9,"{""name"":""rect"",""x"":383,""y"":367,""width"":40,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,10,"{""name"":""rect"",""x"":340,""y"":139,""width"":56,""height"":49}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,11,"{""name"":""rect"",""x"":386,""y"":38,""width"":32,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,12,"{""name"":""rect"",""x"":82,""y"":352,""width"":33,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,13,"{""name"":""rect"",""x"":11,""y"":372,""width"":44,""height"":32}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,14,"{""name"":""rect"",""x"":47,""y"":347,""width"":36,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,15,"{""name"":""rect"",""x"":6,""y"":323,""width"":36,""height"":31}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,16,"{""name"":""rect"",""x"":0,""y"":285,""width"":39,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,17,"{""name"":""rect"",""x"":53,""y"":161,""width"":35,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,18,"{""name"":""rect"",""x"":9,""y"":118,""width"":34,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,19,"{""name"":""rect"",""x"":10,""y"":81,""width"":34,""height"":30}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,20,"{""name"":""rect"",""x"":202,""y"":345,""width"":51,""height"":52}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,21,"{""name"":""rect"",""x"":284,""y"":193,""width"":44,""height"":37}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,22,"{""name"":""rect"",""x"":274,""y"":239,""width"":31,""height"":37}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_6200_7200_region.jpg,213432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",24,23,"{""name"":""rect"",""x"":312,""y"":241,""width"":26,""height"":37}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,0,"{""name"":""rect"",""x"":706,""y"":118,""width"":62,""height"":51}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,1,"{""name"":""rect"",""x"":492,""y"":40,""width"":35,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,2,"{""name"":""rect"",""x"":553,""y"":5,""width"":40,""height"":25}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,3,"{""name"":""rect"",""x"":541,""y"":34,""width"":26,""height"":36}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,4,"{""name"":""rect"",""x"":574,""y"":35,""width"":31,""height"":30}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,5,"{""name"":""rect"",""x"":622,""y"":35,""width"":43,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,6,"{""name"":""rect"",""x"":677,""y"":38,""width"":27,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,7,"{""name"":""rect"",""x"":683,""y"":75,""width"":45,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,8,"{""name"":""rect"",""x"":717,""y"":36,""width"":35,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,9,"{""name"":""rect"",""x"":776,""y"":20,""width"":44,""height"":41}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,10,"{""name"":""rect"",""x"":729,""y"":2,""width"":38,""height"":24}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,11,"{""name"":""rect"",""x"":689,""y"":1,""width"":37,""height"":32}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,12,"{""name"":""rect"",""x"":644,""y"":4,""width"":43,""height"":30}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,13,"{""name"":""rect"",""x"":467,""y"":226,""width"":45,""height"":47}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,14,"{""name"":""rect"",""x"":471,""y"":278,""width"":28,""height"":44}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,15,"{""name"":""rect"",""x"":476,""y"":332,""width"":33,""height"":58}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,16,"{""name"":""rect"",""x"":401,""y"":375,""width"":58,""height"":38}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,17,"{""name"":""rect"",""x"":398,""y"":326,""width"":51,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,18,"{""name"":""rect"",""x"":313,""y"":332,""width"":57,""height"":47}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,19,"{""name"":""rect"",""x"":281,""y"":280,""width"":46,""height"":40}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,20,"{""name"":""rect"",""x"":300,""y"":232,""width"":34,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,21,"{""name"":""rect"",""x"":373,""y"":215,""width"":32,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,22,"{""name"":""rect"",""x"":336,""y"":277,""width"":33,""height"":37}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,23,"{""name"":""rect"",""x"":381,""y"":277,""width"":30,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,24,"{""name"":""rect"",""x"":421,""y"":272,""width"":31,""height"":34}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,25,"{""name"":""rect"",""x"":414,""y"":221,""width"":31,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,26,"{""name"":""rect"",""x"":188,""y"":155,""width"":44,""height"":28}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,27,"{""name"":""rect"",""x"":203,""y"":185,""width"":41,""height"":36}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,28,"{""name"":""rect"",""x"":164,""y"":127,""width"":40,""height"":27}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,29,"{""name"":""rect"",""x"":242,""y"":49,""width"":32,""height"":28}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,30,"{""name"":""rect"",""x"":272,""y"":191,""width"":52,""height"":31}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,31,"{""name"":""rect"",""x"":223,""y"":226,""width"":40,""height"":36}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,32,"{""name"":""rect"",""x"":405,""y"":82,""width"":34,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,33,"{""name"":""rect"",""x"":394,""y"":29,""width"":42,""height"":44}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,34,"{""name"":""rect"",""x"":337,""y"":223,""width"":34,""height"":40}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_7200_8200_region.jpg,187744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",36,35,"{""name"":""rect"",""x"":105,""y"":209,""width"":39,""height"":31}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,0,"{""name"":""rect"",""x"":328,""y"":268,""width"":47,""height"":37}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,1,"{""name"":""rect"",""x"":339,""y"":197,""width"":33,""height"":27}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,2,"{""name"":""rect"",""x"":282,""y"":20,""width"":23,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,3,"{""name"":""rect"",""x"":460,""y"":383,""width"":34,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,4,"{""name"":""rect"",""x"":454,""y"":322,""width"":40,""height"":39}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,5,"{""name"":""rect"",""x"":585,""y"":351,""width"":39,""height"":35}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,6,"{""name"":""rect"",""x"":786,""y"":100,""width"":28,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,7,"{""name"":""rect"",""x"":784,""y"":45,""width"":26,""height"":29}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,8,"{""name"":""rect"",""x"":796,""y"":288,""width"":36,""height"":31}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,9,"{""name"":""rect"",""x"":733,""y"":381,""width"":35,""height"":27}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,10,"{""name"":""rect"",""x"":686,""y"":379,""width"":36,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,11,"{""name"":""rect"",""x"":644,""y"":383,""width"":35,""height"":33}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,12,"{""name"":""rect"",""x"":601,""y"":391,""width"":36,""height"":22}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,13,"{""name"":""rect"",""x"":554,""y"":383,""width"":38,""height"":30}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,14,"{""name"":""rect"",""x"":508,""y"":381,""width"":38,""height"":28}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
1000_1500_8200_9200_region.jpg,187333,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",94,15,"{""name"":""rect"",""x"":732,""y"":336,""width"":37,""height"":32}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
