image_path,xmin,xmax,ymin,ymax,label
1000_1500_5200_6200_region_8.png,121,150,0,19,Tree
1000_1500_5200_6200_region_8.png,0,19,0,2,Tree
1000_1500_5200_6200_region_10.png,74,108,130,150,Tree
1000_1500_5200_6200_region_10.png,49,102,83,123,Tree
1000_1500_5200_6200_region_10.png,0,2,72,105,Tree
1000_1500_5200_6200_region_11.png,5,29,44,67,Tree
1000_1500_5200_6200_region_11.png,74,108,17,48,Tree
1000_1500_5200_6200_region_11.png,49,102,0,10,Tree
1000_1500_5200_6200_region_11.png,100,146,68,111,Tree
1000_1500_5200_6200_region_11.png,137,150,148,150,Tree
1000_1500_5200_6200_region_11.png,62,98,81,114,Tree
1000_1500_5200_6200_region_12.png,132,150,137,150,Tree
1000_1500_5200_6200_region_12.png,8,66,84,132,Tree
1000_1500_5200_6200_region_12.png,137,150,35,74,Tree
1000_1500_5200_6200_region_12.png,144,150,85,130,Tree
1000_1500_5200_6200_region_12.png,62,98,0,1,Tree
1000_1500_5200_6200_region_13.png,132,150,24,65,Tree
1000_1500_5200_6200_region_13.png,8,66,0,19,Tree
1000_1500_5200_6200_region_13.png,144,150,0,17,Tree
1000_1500_5200_6200_region_14.png,132,150,13,54,Tree
1000_1500_5200_6200_region_14.png,144,150,0,6,Tree
1000_1500_5200_6200_region_15.png,87,124,92,125,Tree
1000_1500_5200_6200_region_15.png,54,80,99,128,Tree
1000_1500_5200_6200_region_15.png,53,88,5,32,Tree
1000_1500_5200_6200_region_16.png,108,150,47,97,Tree
1000_1500_5200_6200_region_16.png,58,93,72,112,Tree
1000_1500_5200_6200_region_16.png,87,124,0,12,Tree
1000_1500_5200_6200_region_16.png,54,80,0,15,Tree
1000_1500_5200_6200_region_16.png,0,33,68,111,Tree
1000_1500_5200_6200_region_16.png,24,61,148,150,Tree
1000_1500_5200_6200_region_17.png,19,64,137,150,Tree
1000_1500_5200_6200_region_17.png,114,150,138,150,Tree
1000_1500_5200_6200_region_17.png,24,61,35,74,Tree
1000_1500_5200_6200_region_17.png,31,70,85,130,Tree
1000_1500_5200_6200_region_17.png,75,113,143,150,Tree
1000_1500_5200_6200_region_18.png,19,64,24,65,Tree
1000_1500_5200_6200_region_18.png,114,150,25,65,Tree
1000_1500_5200_6200_region_18.png,31,70,0,17,Tree
1000_1500_5200_6200_region_18.png,75,113,30,71,Tree
1000_1500_5200_6200_region_19.png,19,64,13,54,Tree
1000_1500_5200_6200_region_19.png,114,150,14,54,Tree
1000_1500_5200_6200_region_19.png,31,70,0,6,Tree
1000_1500_5200_6200_region_19.png,75,113,19,60,Tree
1000_1500_5200_6200_region_20.png,0,11,92,125,Tree
1000_1500_5200_6200_region_21.png,47,103,131,150,Tree
1000_1500_5200_6200_region_21.png,0,40,47,97,Tree
1000_1500_5200_6200_region_21.png,0,11,0,12,Tree
1000_1500_5200_6200_region_22.png,1,43,138,150,Tree
1000_1500_5200_6200_region_22.png,47,103,18,59,Tree
1000_1500_5200_6200_region_22.png,56,109,149,150,Tree
1000_1500_5200_6200_region_23.png,1,43,25,65,Tree
1000_1500_5200_6200_region_23.png,56,109,36,69,Tree
1000_1500_5200_6200_region_24.png,1,43,14,54,Tree
1000_1500_5200_6200_region_24.png,56,109,25,58,Tree
1000_1500_5200_6200_region_25.png,121,150,54,96,Tree
1000_1500_5200_6200_region_25.png,88,129,76,107,Tree
1000_1500_5200_6200_region_26.png,129,150,134,150,Tree
1000_1500_5200_6200_region_27.png,129,150,21,56,Tree
1000_1500_5200_6200_region_27.png,16,89,93,149,Tree
1000_1500_5200_6200_region_27.png,40,70,40,69,Tree
1000_1500_5200_6200_region_28.png,16,89,0,36,Tree
1000_1500_5200_6200_region_29.png,16,89,0,25,Tree
1000_1500_5200_6200_region_30.png,8,58,54,96,Tree
1000_1500_5200_6200_region_30.png,0,16,76,107,Tree
1000_1500_5200_6200_region_30.png,70,104,136,150,Tree
1000_1500_5200_6200_region_31.png,60,95,64,110,Tree
1000_1500_5200_6200_region_31.png,70,104,23,55,Tree
1000_1500_5200_6200_region_31.png,16,54,134,150,Tree
1000_1500_5200_6200_region_32.png,60,98,58,91,Tree
1000_1500_5200_6200_region_32.png,16,54,21,56,Tree
1000_1500_5200_6200_region_32.png,42,79,95,125,Tree
1000_1500_5200_6200_region_32.png,108,138,61,103,Tree
1000_1500_5200_6200_region_33.png,42,79,0,12,Tree
1000_1500_5200_6200_region_34.png,42,79,0,1,Tree
1000_1500_5200_6200_region_37.png,0,25,61,103,Tree
1000_1500_4200_5200_region_10.png,140,150,137,150,Tree
1000_1500_4200_5200_region_10.png,122,150,70,121,Tree
1000_1500_4200_5200_region_10.png,128,150,10,46,Tree
1000_1500_4200_5200_region_11.png,121,150,52,89,Tree
1000_1500_4200_5200_region_11.png,140,150,24,46,Tree
1000_1500_4200_5200_region_15.png,27,65,137,150,Tree
1000_1500_4200_5200_region_15.png,9,48,70,121,Tree
1000_1500_4200_5200_region_15.png,15,46,10,46,Tree
1000_1500_4200_5200_region_16.png,8,47,52,89,Tree
1000_1500_4200_5200_region_16.png,27,65,24,46,Tree
1000_1500_4200_5200_region_16.png,126,150,108,142,Tree
1000_1500_4200_5200_region_17.png,141,150,116,150,Tree
1000_1500_4200_5200_region_17.png,102,131,103,149,Tree
1000_1500_4200_5200_region_17.png,64,96,77,119,Tree
1000_1500_4200_5200_region_17.png,126,150,0,29,Tree
1000_1500_4200_5200_region_18.png,141,150,3,45,Tree
1000_1500_4200_5200_region_18.png,102,131,0,36,Tree
1000_1500_4200_5200_region_18.png,64,96,0,6,Tree
1000_1500_4200_5200_region_19.png,141,150,0,34,Tree
1000_1500_4200_5200_region_19.png,102,131,0,25,Tree
1000_1500_4200_5200_region_21.png,13,48,108,142,Tree
1000_1500_4200_5200_region_22.png,124,150,135,150,Tree
1000_1500_4200_5200_region_22.png,28,56,116,150,Tree
1000_1500_4200_5200_region_22.png,0,18,103,149,Tree
1000_1500_4200_5200_region_22.png,13,48,0,29,Tree
1000_1500_4200_5200_region_23.png,124,150,22,56,Tree
1000_1500_4200_5200_region_23.png,28,56,3,45,Tree
1000_1500_4200_5200_region_23.png,0,18,0,36,Tree
1000_1500_4200_5200_region_24.png,124,150,11,45,Tree
1000_1500_4200_5200_region_24.png,28,56,0,34,Tree
1000_1500_4200_5200_region_24.png,0,18,0,25,Tree
1000_1500_4200_5200_region_26.png,117,150,93,124,Tree
1000_1500_4200_5200_region_27.png,104,141,138,150,Tree
1000_1500_4200_5200_region_27.png,60,94,134,150,Tree
1000_1500_4200_5200_region_27.png,11,48,135,150,Tree
1000_1500_4200_5200_region_27.png,51,86,53,83,Tree
1000_1500_4200_5200_region_27.png,117,150,0,11,Tree
1000_1500_4200_5200_region_28.png,104,141,25,72,Tree
1000_1500_4200_5200_region_28.png,60,94,21,56,Tree
1000_1500_4200_5200_region_28.png,11,48,22,56,Tree
1000_1500_4200_5200_region_29.png,104,141,14,61,Tree
1000_1500_4200_5200_region_29.png,60,94,10,45,Tree
1000_1500_4200_5200_region_29.png,11,48,11,45,Tree
1000_1500_4200_5200_region_31.png,4,45,93,124,Tree
1000_1500_4200_5200_region_32.png,0,28,138,150,Tree
1000_1500_4200_5200_region_32.png,4,45,0,11,Tree
1000_1500_4200_5200_region_33.png,0,28,25,72,Tree
1000_1500_4200_5200_region_34.png,0,28,14,61,Tree
1000_1500_14200_15200_region_30.png,131,150,142,150,Tree
1000_1500_14200_15200_region_30.png,130,149,93,124,Tree
1000_1500_14200_15200_region_30.png,125,149,39,74,Tree
1000_1500_14200_15200_region_31.png,126,146,113,137,Tree
1000_1500_14200_15200_region_31.png,125,149,70,106,Tree
1000_1500_14200_15200_region_31.png,131,150,29,55,Tree
1000_1500_14200_15200_region_31.png,130,149,0,11,Tree
1000_1500_14200_15200_region_32.png,124,150,124,150,Tree
1000_1500_14200_15200_region_32.png,120,149,79,109,Tree
1000_1500_14200_15200_region_32.png,126,146,0,24,Tree
1000_1500_14200_15200_region_33.png,124,150,11,52,Tree
1000_1500_14200_15200_region_34.png,124,150,0,41,Tree
1000_1500_14200_15200_region_35.png,18,38,142,150,Tree
1000_1500_14200_15200_region_35.png,17,36,93,124,Tree
1000_1500_14200_15200_region_35.png,12,36,39,74,Tree
1000_1500_14200_15200_region_36.png,13,33,113,137,Tree
1000_1500_14200_15200_region_36.png,12,36,70,106,Tree
1000_1500_14200_15200_region_36.png,18,38,29,55,Tree
1000_1500_14200_15200_region_36.png,17,36,0,11,Tree
1000_1500_14200_15200_region_37.png,11,41,124,150,Tree
1000_1500_14200_15200_region_37.png,7,36,79,109,Tree
1000_1500_14200_15200_region_37.png,13,33,0,24,Tree
1000_1500_14200_15200_region_38.png,11,41,11,52,Tree
1000_1500_14200_15200_region_39.png,11,41,0,41,Tree
20000_20500_5200_6200_region_0.png,52,82,128,150,Tree
20000_20500_5200_6200_region_0.png,91,126,18,57,Tree
20000_20500_5200_6200_region_0.png,137,150,27,72,Tree
20000_20500_5200_6200_region_1.png,146,150,115,141,Tree
20000_20500_5200_6200_region_1.png,73,106,78,133,Tree
20000_20500_5200_6200_region_1.png,32,64,69,91,Tree
20000_20500_5200_6200_region_1.png,46,73,45,67,Tree
20000_20500_5200_6200_region_1.png,52,82,15,38,Tree
20000_20500_5200_6200_region_2.png,146,150,2,28,Tree
20000_20500_5200_6200_region_2.png,73,106,0,20,Tree
20000_20500_5200_6200_region_5.png,0,13,18,57,Tree
20000_20500_5200_6200_region_5.png,24,66,27,72,Tree
20000_20500_5200_6200_region_5.png,79,108,27,60,Tree
20000_20500_5200_6200_region_6.png,95,124,125,150,Tree
20000_20500_5200_6200_region_6.png,33,67,115,141,Tree
20000_20500_5200_6200_region_7.png,95,124,12,46,Tree
20000_20500_5200_6200_region_7.png,33,67,2,28,Tree
20000_20500_5200_6200_region_10.png,42,71,45,93,Tree
20000_20500_5200_6200_region_10.png,88,111,56,94,Tree
20000_20500_5200_6200_region_10.png,120,150,51,89,Tree
20000_20500_5200_6200_region_10.png,145,150,88,127,Tree
20000_20500_5200_6200_region_11.png,72,103,108,136,Tree
20000_20500_5200_6200_region_11.png,39,65,82,111,Tree
20000_20500_5200_6200_region_11.png,0,11,125,150,Tree
20000_20500_5200_6200_region_11.png,145,150,0,14,Tree
20000_20500_5200_6200_region_12.png,139,150,98,136,Tree
20000_20500_5200_6200_region_12.png,81,108,149,150,Tree
20000_20500_5200_6200_region_12.png,95,134,90,130,Tree
20000_20500_5200_6200_region_12.png,43,85,76,120,Tree
20000_20500_5200_6200_region_12.png,72,103,0,23,Tree
20000_20500_5200_6200_region_12.png,0,11,12,46,Tree
20000_20500_5200_6200_region_13.png,139,150,0,23,Tree
20000_20500_5200_6200_region_13.png,81,108,36,65,Tree
20000_20500_5200_6200_region_13.png,95,134,0,17,Tree
20000_20500_5200_6200_region_13.png,43,85,0,7,Tree
20000_20500_5200_6200_region_14.png,139,150,0,12,Tree
20000_20500_5200_6200_region_14.png,81,108,25,54,Tree
20000_20500_5200_6200_region_14.png,95,134,0,6,Tree
20000_20500_5200_6200_region_15.png,7,37,51,89,Tree
20000_20500_5200_6200_region_15.png,32,72,88,127,Tree
20000_20500_5200_6200_region_15.png,134,150,73,114,Tree
20000_20500_5200_6200_region_15.png,116,150,111,134,Tree
20000_20500_5200_6200_region_15.png,144,150,34,64,Tree
20000_20500_5200_6200_region_16.png,32,72,0,14,Tree
20000_20500_5200_6200_region_16.png,116,150,0,21,Tree
20000_20500_5200_6200_region_16.png,143,150,46,78,Tree
20000_20500_5200_6200_region_16.png,58,97,102,133,Tree
20000_20500_5200_6200_region_17.png,84,114,126,150,Tree
20000_20500_5200_6200_region_17.png,146,150,127,150,Tree
20000_20500_5200_6200_region_17.png,26,63,98,136,Tree
20000_20500_5200_6200_region_17.png,0,21,90,130,Tree
20000_20500_5200_6200_region_17.png,58,97,0,20,Tree
20000_20500_5200_6200_region_18.png,84,114,13,45,Tree
20000_20500_5200_6200_region_18.png,146,150,14,39,Tree
20000_20500_5200_6200_region_18.png,26,63,0,23,Tree
20000_20500_5200_6200_region_18.png,0,21,0,17,Tree
20000_20500_5200_6200_region_19.png,84,114,2,34,Tree
20000_20500_5200_6200_region_19.png,146,150,3,28,Tree
20000_20500_5200_6200_region_19.png,26,63,0,12,Tree
20000_20500_5200_6200_region_19.png,0,21,0,6,Tree
20000_20500_5200_6200_region_20.png,21,58,73,114,Tree
20000_20500_5200_6200_region_20.png,3,38,111,134,Tree
20000_20500_5200_6200_region_20.png,82,117,101,135,Tree
20000_20500_5200_6200_region_20.png,130,150,92,129,Tree
20000_20500_5200_6200_region_20.png,144,150,3,37,Tree
20000_20500_5200_6200_region_20.png,86,130,50,84,Tree
20000_20500_5200_6200_region_20.png,67,100,11,42,Tree
20000_20500_5200_6200_region_20.png,31,60,34,64,Tree
20000_20500_5200_6200_region_21.png,3,38,0,21,Tree
20000_20500_5200_6200_region_21.png,82,117,0,22,Tree
20000_20500_5200_6200_region_21.png,130,150,0,16,Tree
20000_20500_5200_6200_region_21.png,129,150,84,117,Tree
20000_20500_5200_6200_region_21.png,126,150,46,75,Tree
20000_20500_5200_6200_region_21.png,85,120,51,86,Tree
20000_20500_5200_6200_region_21.png,30,69,46,78,Tree
20000_20500_5200_6200_region_22.png,0,1,126,150,Tree
20000_20500_5200_6200_region_22.png,33,65,127,150,Tree
20000_20500_5200_6200_region_22.png,129,150,0,4,Tree
20000_20500_5200_6200_region_23.png,0,1,13,45,Tree
20000_20500_5200_6200_region_23.png,33,65,14,39,Tree
20000_20500_5200_6200_region_24.png,0,1,2,34,Tree
20000_20500_5200_6200_region_24.png,33,65,3,28,Tree
20000_20500_5200_6200_region_25.png,0,4,101,135,Tree
20000_20500_5200_6200_region_25.png,17,57,92,129,Tree
20000_20500_5200_6200_region_25.png,40,85,52,90,Tree
20000_20500_5200_6200_region_25.png,76,113,3,38,Tree
20000_20500_5200_6200_region_25.png,31,71,3,37,Tree
20000_20500_5200_6200_region_25.png,0,17,50,84,Tree
20000_20500_5200_6200_region_26.png,125,150,104,142,Tree
20000_20500_5200_6200_region_26.png,0,4,0,22,Tree
20000_20500_5200_6200_region_26.png,17,57,0,16,Tree
20000_20500_5200_6200_region_26.png,61,94,95,128,Tree
20000_20500_5200_6200_region_26.png,16,48,84,117,Tree
20000_20500_5200_6200_region_26.png,13,44,46,75,Tree
20000_20500_5200_6200_region_26.png,0,7,51,86,Tree
20000_20500_5200_6200_region_27.png,125,150,0,29,Tree
20000_20500_5200_6200_region_27.png,67,81,43,64,Tree
20000_20500_5200_6200_region_27.png,71,103,69,93,Tree
20000_20500_5200_6200_region_27.png,61,94,0,15,Tree
20000_20500_5200_6200_region_27.png,16,48,0,4,Tree
20000_20500_5200_6200_region_31.png,122,150,142,150,Tree
20000_20500_5200_6200_region_31.png,12,46,104,142,Tree
20000_20500_5200_6200_region_32.png,122,150,29,58,Tree
20000_20500_5200_6200_region_32.png,12,46,0,29,Tree
20000_20500_5200_6200_region_36.png,9,40,142,150,Tree
20000_20500_5200_6200_region_37.png,9,40,29,58,Tree
1000_1500_9200_10200_region_0.png,82,119,118,144,Tree
1000_1500_9200_10200_region_0.png,105,136,61,87,Tree
1000_1500_9200_10200_region_1.png,55,92,131,150,Tree
1000_1500_9200_10200_region_1.png,82,119,5,31,Tree
1000_1500_9200_10200_region_2.png,55,92,18,43,Tree
1000_1500_9200_10200_region_5.png,0,6,118,144,Tree
1000_1500_9200_10200_region_5.png,0,23,61,87,Tree
1000_1500_9200_10200_region_6.png,49,96,109,150,Tree
1000_1500_9200_10200_region_6.png,0,6,5,31,Tree
1000_1500_9200_10200_region_7.png,49,96,0,38,Tree
1000_1500_9200_10200_region_7.png,60,88,123,150,Tree
1000_1500_9200_10200_region_8.png,60,88,10,40,Tree
1000_1500_9200_10200_region_9.png,60,88,0,29,Tree
1000_1500_9200_10200_region_10.png,89,115,117,139,Tree
1000_1500_9200_10200_region_10.png,51,77,118,138,Tree
1000_1500_9200_10200_region_11.png,81,125,103,140,Tree
1000_1500_9200_10200_region_11.png,89,115,4,26,Tree
1000_1500_9200_10200_region_11.png,51,77,5,25,Tree
1000_1500_9200_10200_region_12.png,81,125,0,27,Tree
1000_1500_9200_10200_region_15.png,0,2,117,139,Tree
1000_1500_9200_10200_region_16.png,0,12,103,140,Tree
1000_1500_9200_10200_region_16.png,0,2,4,26,Tree
1000_1500_9200_10200_region_16.png,94,130,92,132,Tree
1000_1500_9200_10200_region_17.png,0,12,0,27,Tree
1000_1500_9200_10200_region_17.png,94,130,0,19,Tree
1000_1500_9200_10200_region_20.png,73,105,124,150,Tree
1000_1500_9200_10200_region_20.png,42,72,106,136,Tree
1000_1500_9200_10200_region_21.png,0,17,92,132,Tree
1000_1500_9200_10200_region_21.png,68,111,89,125,Tree
1000_1500_9200_10200_region_21.png,84,123,56,84,Tree
1000_1500_9200_10200_region_21.png,54,85,54,82,Tree
1000_1500_9200_10200_region_21.png,73,105,11,46,Tree
1000_1500_9200_10200_region_21.png,42,72,0,23,Tree
1000_1500_9200_10200_region_22.png,0,17,0,19,Tree
1000_1500_9200_10200_region_22.png,68,111,0,12,Tree
1000_1500_9200_10200_region_22.png,108,127,51,78,Tree
1000_1500_9200_10200_region_22.png,99,133,108,134,Tree
1000_1500_9200_10200_region_23.png,99,133,0,21,Tree
1000_1500_9200_10200_region_24.png,99,133,0,10,Tree
1000_1500_9200_10200_region_26.png,0,10,56,84,Tree
1000_1500_9200_10200_region_27.png,0,14,51,78,Tree
1000_1500_9200_10200_region_27.png,0,20,108,134,Tree
1000_1500_9200_10200_region_28.png,0,20,0,21,Tree
1000_1500_9200_10200_region_29.png,0,20,0,10,Tree
20000_20500_3200_4200_region_1.png,135,150,108,142,Tree
20000_20500_3200_4200_region_1.png,149,150,50,75,Tree
20000_20500_3200_4200_region_2.png,70,109,58,88,Tree
20000_20500_3200_4200_region_2.png,135,150,0,29,Tree
20000_20500_3200_4200_region_2.png,67,115,141,150,Tree
20000_20500_3200_4200_region_3.png,67,115,28,65,Tree
20000_20500_3200_4200_region_4.png,67,115,17,54,Tree
20000_20500_3200_4200_region_6.png,60,99,90,131,Tree
20000_20500_3200_4200_region_6.png,22,47,108,142,Tree
20000_20500_3200_4200_region_6.png,36,71,50,75,Tree
20000_20500_3200_4200_region_7.png,60,99,0,18,Tree
20000_20500_3200_4200_region_7.png,22,47,0,29,Tree
20000_20500_3200_4200_region_12.png,66,119,117,150,Tree
20000_20500_3200_4200_region_12.png,73,126,62,108,Tree
20000_20500_3200_4200_region_13.png,66,119,4,50,Tree
20000_20500_3200_4200_region_14.png,66,119,0,39,Tree
20000_20500_3200_4200_region_15.png,93,131,120,143,Tree
20000_20500_3200_4200_region_15.png,111,144,11,48,Tree
20000_20500_3200_4200_region_16.png,93,131,7,30,Tree
20000_20500_3200_4200_region_17.png,130,150,115,150,Tree
20000_20500_3200_4200_region_17.png,111,150,35,80,Tree
20000_20500_3200_4200_region_18.png,130,150,2,53,Tree
20000_20500_3200_4200_region_19.png,130,150,0,42,Tree
20000_20500_3200_4200_region_20.png,0,18,120,143,Tree
20000_20500_3200_4200_region_20.png,0,31,11,48,Tree
20000_20500_3200_4200_region_21.png,0,18,7,30,Tree
20000_20500_3200_4200_region_21.png,128,150,107,132,Tree
20000_20500_3200_4200_region_22.png,17,64,115,150,Tree
20000_20500_3200_4200_region_22.png,80,128,104,150,Tree
20000_20500_3200_4200_region_22.png,0,65,35,80,Tree
20000_20500_3200_4200_region_22.png,128,150,0,19,Tree
20000_20500_3200_4200_region_22.png,139,150,114,148,Tree
20000_20500_3200_4200_region_23.png,17,64,2,53,Tree
20000_20500_3200_4200_region_23.png,80,128,0,46,Tree
20000_20500_3200_4200_region_23.png,139,150,1,35,Tree
20000_20500_3200_4200_region_24.png,17,64,0,42,Tree
20000_20500_3200_4200_region_24.png,80,128,0,35,Tree
20000_20500_3200_4200_region_24.png,139,150,0,24,Tree
20000_20500_3200_4200_region_25.png,43,78,13,44,Tree
20000_20500_3200_4200_region_25.png,101,137,133,150,Tree
20000_20500_3200_4200_region_25.png,73,100,115,138,Tree
20000_20500_3200_4200_region_26.png,113,146,126,150,Tree
20000_20500_3200_4200_region_26.png,67,112,95,127,Tree
20000_20500_3200_4200_region_26.png,101,137,20,64,Tree
20000_20500_3200_4200_region_26.png,73,100,2,25,Tree
20000_20500_3200_4200_region_26.png,15,54,107,132,Tree
20000_20500_3200_4200_region_27.png,0,15,104,150,Tree
20000_20500_3200_4200_region_27.png,113,146,13,38,Tree
20000_20500_3200_4200_region_27.png,67,112,0,14,Tree
20000_20500_3200_4200_region_27.png,15,54,0,19,Tree
20000_20500_3200_4200_region_27.png,26,66,114,148,Tree
20000_20500_3200_4200_region_28.png,0,15,0,46,Tree
20000_20500_3200_4200_region_28.png,26,66,1,35,Tree
20000_20500_3200_4200_region_29.png,0,15,0,35,Tree
20000_20500_3200_4200_region_29.png,26,66,0,24,Tree
20000_20500_3200_4200_region_30.png,37,85,94,129,Tree
20000_20500_3200_4200_region_30.png,68,103,134,150,Tree
20000_20500_3200_4200_region_30.png,0,24,133,150,Tree
20000_20500_3200_4200_region_31.png,0,33,126,150,Tree
20000_20500_3200_4200_region_31.png,35,81,49,107,Tree
20000_20500_3200_4200_region_31.png,83,121,83,129,Tree
20000_20500_3200_4200_region_31.png,37,85,0,16,Tree
20000_20500_3200_4200_region_31.png,68,103,21,48,Tree
20000_20500_3200_4200_region_31.png,0,24,20,64,Tree
20000_20500_3200_4200_region_32.png,0,33,13,38,Tree
20000_20500_3200_4200_region_32.png,83,121,0,16,Tree
20000_20500_3200_4200_region_36.png,0,8,83,129,Tree
20000_20500_3200_4200_region_37.png,0,8,0,16,Tree
1000_1500_6200_7200_region_0.png,9,43,118,150,Tree
1000_1500_6200_7200_region_1.png,53,88,48,73,Tree
1000_1500_6200_7200_region_1.png,9,43,5,40,Tree
1000_1500_6200_7200_region_2.png,82,115,126,150,Tree
1000_1500_6200_7200_region_2.png,11,55,146,150,Tree
1000_1500_6200_7200_region_2.png,47,83,121,150,Tree
1000_1500_6200_7200_region_2.png,0,39,59,92,Tree
1000_1500_6200_7200_region_3.png,82,115,13,48,Tree
1000_1500_6200_7200_region_3.png,11,55,33,65,Tree
1000_1500_6200_7200_region_3.png,47,83,8,41,Tree
1000_1500_6200_7200_region_4.png,82,115,2,37,Tree
1000_1500_6200_7200_region_4.png,11,55,22,54,Tree
1000_1500_6200_7200_region_4.png,47,83,0,30,Tree
1000_1500_6200_7200_region_7.png,0,2,126,150,Tree
1000_1500_6200_7200_region_7.png,89,140,119,150,Tree
1000_1500_6200_7200_region_8.png,0,2,13,48,Tree
1000_1500_6200_7200_region_8.png,89,140,6,58,Tree
1000_1500_6200_7200_region_9.png,0,2,2,37,Tree
1000_1500_6200_7200_region_9.png,89,140,0,47,Tree
1000_1500_6200_7200_region_10.png,114,150,139,150,Tree
1000_1500_6200_7200_region_11.png,114,150,26,75,Tree
1000_1500_6200_7200_region_11.png,48,79,126,150,Tree
1000_1500_6200_7200_region_11.png,86,112,128,150,Tree
1000_1500_6200_7200_region_12.png,131,150,50,83,Tree
1000_1500_6200_7200_region_12.png,0,27,119,150,Tree
1000_1500_6200_7200_region_12.png,48,79,13,50,Tree
1000_1500_6200_7200_region_12.png,86,112,15,52,Tree
1000_1500_6200_7200_region_13.png,0,27,6,58,Tree
1000_1500_6200_7200_region_14.png,0,27,0,47,Tree
1000_1500_6200_7200_region_15.png,1,57,139,150,Tree
1000_1500_6200_7200_region_15.png,47,79,38,72,Tree
1000_1500_6200_7200_region_16.png,121,150,130,150,Tree
1000_1500_6200_7200_region_16.png,140,150,89,121,Tree
1000_1500_6200_7200_region_16.png,1,57,26,75,Tree
1000_1500_6200_7200_region_17.png,121,150,17,54,Tree
1000_1500_6200_7200_region_17.png,140,150,0,8,Tree
1000_1500_6200_7200_region_17.png,110,146,108,142,Tree
1000_1500_6200_7200_region_17.png,18,59,50,83,Tree
1000_1500_6200_7200_region_17.png,44,84,141,150,Tree
1000_1500_6200_7200_region_18.png,110,146,0,29,Tree
1000_1500_6200_7200_region_18.png,44,84,28,61,Tree
1000_1500_6200_7200_region_19.png,110,146,0,18,Tree
1000_1500_6200_7200_region_19.png,44,84,17,50,Tree
1000_1500_6200_7200_region_20.png,47,99,54,125,Tree
1000_1500_6200_7200_region_21.png,8,46,130,150,Tree
1000_1500_6200_7200_region_21.png,27,59,89,121,Tree
1000_1500_6200_7200_region_22.png,110,150,99,142,Tree
1000_1500_6200_7200_region_22.png,8,46,17,54,Tree
1000_1500_6200_7200_region_22.png,27,59,0,8,Tree
1000_1500_6200_7200_region_22.png,0,33,108,142,Tree
1000_1500_6200_7200_region_23.png,110,150,0,29,Tree
1000_1500_6200_7200_region_23.png,0,33,0,29,Tree
1000_1500_6200_7200_region_24.png,110,150,0,18,Tree
1000_1500_6200_7200_region_24.png,0,33,0,18,Tree
1000_1500_6200_7200_region_26.png,42,59,79,97,Tree
1000_1500_6200_7200_region_27.png,71,127,139,150,Tree
1000_1500_6200_7200_region_27.png,0,39,99,142,Tree
1000_1500_6200_7200_region_28.png,71,127,26,73,Tree
1000_1500_6200_7200_region_28.png,0,39,0,29,Tree
1000_1500_6200_7200_region_29.png,71,127,15,62,Tree
1000_1500_6200_7200_region_29.png,0,39,0,18,Tree
20000_20500_4200_5200_region_0.png,143,150,126,150,Tree
20000_20500_4200_5200_region_0.png,68,117,101,149,Tree
20000_20500_4200_5200_region_1.png,143,150,13,60,Tree
20000_20500_4200_5200_region_1.png,98,148,104,144,Tree
20000_20500_4200_5200_region_1.png,82,140,57,94,Tree
20000_20500_4200_5200_region_1.png,68,117,0,36,Tree
20000_20500_4200_5200_region_1.png,5,49,145,150,Tree
20000_20500_4200_5200_region_1.png,11,56,89,128,Tree
20000_20500_4200_5200_region_1.png,10,54,36,77,Tree
20000_20500_4200_5200_region_2.png,98,148,0,31,Tree
20000_20500_4200_5200_region_2.png,13,50,134,150,Tree
20000_20500_4200_5200_region_2.png,65,115,149,150,Tree
20000_20500_4200_5200_region_2.png,5,49,32,71,Tree
20000_20500_4200_5200_region_2.png,11,56,0,15,Tree
20000_20500_4200_5200_region_3.png,13,50,21,58,Tree
20000_20500_4200_5200_region_3.png,65,115,36,70,Tree
20000_20500_4200_5200_region_4.png,13,50,10,47,Tree
20000_20500_4200_5200_region_4.png,65,115,25,59,Tree
20000_20500_4200_5200_region_5.png,30,76,126,150,Tree
20000_20500_4200_5200_region_6.png,81,127,45,89,Tree
20000_20500_4200_5200_region_6.png,30,76,13,60,Tree
20000_20500_4200_5200_region_6.png,0,35,104,144,Tree
20000_20500_4200_5200_region_6.png,0,27,57,94,Tree
20000_20500_4200_5200_region_7.png,0,35,0,31,Tree
20000_20500_4200_5200_region_10.png,99,125,49,69,Tree
20000_20500_4200_5200_region_11.png,54,85,52,92,Tree
20000_20500_4200_5200_region_11.png,78,121,92,133,Tree
20000_20500_4200_5200_region_11.png,0,14,45,89,Tree
20000_20500_4200_5200_region_12.png,78,121,0,20,Tree
20000_20500_4200_5200_region_12.png,124,144,72,104,Tree
20000_20500_4200_5200_region_15.png,130,150,33,56,Tree
20000_20500_4200_5200_region_15.png,57,90,71,111,Tree
20000_20500_4200_5200_region_15.png,0,12,49,69,Tree
20000_20500_4200_5200_region_15.png,79,99,44,67,Tree
20000_20500_4200_5200_region_16.png,0,8,92,133,Tree
20000_20500_4200_5200_region_16.png,98,144,70,108,Tree
20000_20500_4200_5200_region_17.png,0,8,0,20,Tree
20000_20500_4200_5200_region_17.png,118,150,54,105,Tree
20000_20500_4200_5200_region_17.png,11,31,72,104,Tree
